Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Player_Body_Z,TurretCam_X,TurretCam_Y,TurretCam_Z,StereoL_X,StereoL_Y,StereoL_Z,StereoL_Roll,StereoL_Pitch,StereoL_Yaw,StereoR_X,StereoR_Y,StereoR_Z,StereoR_Roll,StereoR_Pitch,StereoR_Yaw,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y,Enemy_Body_Z
2688.97,113.33,149.9969,9.4361,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2953,150.1076,150.6089,12.4172,150.1143,341.81,359.00,359.82,151.5589,12.1050,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2689.53,113.33,149.9969,9.4456,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3047,150.1076,150.6089,12.4267,150.1143,341.81,359.00,359.82,151.5589,12.1145,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2690.05,113.33,149.9969,9.4420,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3011,150.1076,150.6089,12.4230,150.1143,341.81,359.00,359.82,151.5589,12.1109,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2690.58,113.33,149.9969,9.4271,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2862,150.1076,150.6089,12.4081,150.1143,341.81,359.00,359.82,151.5589,12.0960,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2691.13,113.33,149.9969,9.4413,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3004,150.1076,150.6089,12.4223,150.1143,341.81,359.00,359.82,151.5589,12.1101,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2691.65,113.33,149.9969,9.4385,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2976,150.1076,150.6089,12.4195,150.1143,341.81,359.00,359.82,151.5589,12.1074,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2692.18,113.33,149.9969,9.4232,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2823,150.1076,150.6089,12.4042,150.1143,341.81,359.00,359.82,151.5589,12.0921,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2692.70,113.33,149.9969,9.4215,149.8073,0.00,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2806,150.1076,150.6089,12.4025,150.1143,341.81,359.00,359.82,151.5589,12.0904,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2693.23,113.33,149.9969,9.4484,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3075,150.1076,150.6089,12.4294,150.1143,341.81,359.00,359.82,151.5589,12.1173,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2693.76,113.33,149.9969,9.4303,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2894,150.1076,150.6089,12.4113,150.1143,341.81,359.00,359.82,151.5589,12.0992,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2694.31,113.33,149.9969,9.4406,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2997,150.1076,150.6089,12.4216,150.1143,341.81,359.00,359.82,151.5589,12.1095,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2694.83,113.33,149.9969,9.4332,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2923,150.1076,150.6089,12.4142,150.1143,341.81,359.00,359.82,151.5589,12.1021,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2695.36,113.33,149.9969,9.4526,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3117,150.1076,150.6089,12.4336,150.1143,341.81,359.00,359.82,151.5589,12.1215,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2695.92,113.33,149.9969,9.4268,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2859,150.1076,150.6089,12.4078,150.1143,341.81,359.00,359.82,151.5589,12.0957,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2696.44,113.33,149.9969,9.4209,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2800,150.1076,150.6089,12.4019,150.1143,341.81,359.00,359.82,151.5589,12.0898,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2696.96,113.33,149.9969,9.4508,149.8073,0.06,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3099,150.1076,150.6089,12.4318,150.1143,341.81,359.00,359.82,151.5589,12.1197,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2697.52,113.33,149.9969,9.4206,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2797,150.1076,150.6089,12.4016,150.1143,341.81,359.00,359.82,151.5589,12.0895,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2698.04,113.33,149.9969,9.4506,149.8073,0.06,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3097,150.1076,150.6089,12.4316,150.1143,341.81,359.00,359.82,151.5589,12.1195,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2698.57,113.33,149.9969,9.4399,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2990,150.1076,150.6089,12.4209,150.1143,341.81,359.00,359.82,151.5589,12.1088,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2699.12,113.33,149.9969,9.4506,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3097,150.1076,150.6089,12.4316,150.1143,341.81,359.00,359.82,151.5589,12.1195,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2699.70,113.33,149.9969,9.4283,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2874,150.1076,150.6089,12.4093,150.1143,341.81,359.00,359.82,151.5589,12.0972,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2700.22,113.33,149.9969,9.4215,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2806,150.1076,150.6089,12.4025,150.1143,341.81,359.00,359.82,151.5589,12.0904,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2700.75,113.33,149.9969,9.4328,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2919,150.1076,150.6089,12.4138,150.1143,341.81,359.00,359.82,151.5589,12.1016,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2701.31,113.33,149.9969,9.4346,149.8073,0.00,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2937,150.1076,150.6089,12.4156,150.1143,341.81,359.00,359.82,151.5589,12.1035,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2701.84,113.33,149.9969,9.4276,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2867,150.1076,150.6089,12.4086,150.1143,341.81,359.00,359.82,151.5589,12.0965,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2702.38,113.33,149.9969,9.4244,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2835,150.1076,150.6089,12.4054,150.1143,341.81,359.00,359.82,151.5589,12.0933,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2702.90,113.33,149.9969,9.4240,149.8073,0.00,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2831,150.1076,150.6089,12.4050,150.1143,341.81,359.00,359.82,151.5589,12.0929,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2703.42,113.33,149.9969,9.4505,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3096,150.1076,150.6089,12.4315,150.1143,341.81,359.00,359.82,151.5589,12.1194,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2703.95,113.33,149.9969,9.4383,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2974,150.1076,150.6089,12.4193,150.1143,341.81,359.00,359.82,151.5589,12.1072,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2704.51,113.33,149.9969,9.4448,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3039,150.1076,150.6089,12.4258,150.1143,341.81,359.00,359.82,151.5589,12.1137,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2705.03,113.33,149.9969,9.4337,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2928,150.1076,150.6089,12.4147,150.1143,341.81,359.00,359.82,151.5589,12.1026,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2705.56,113.33,149.9969,9.4511,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3102,150.1076,150.6089,12.4321,150.1143,341.81,359.00,359.82,151.5589,12.1200,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2706.12,113.33,149.9969,9.4215,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2806,150.1076,150.6089,12.4025,150.1143,341.81,359.00,359.82,151.5589,12.0904,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2706.64,113.33,149.9968,9.4538,149.8073,0.06,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3129,150.1076,150.6089,12.4348,150.1143,341.81,359.00,359.82,151.5589,12.1227,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2707.17,113.33,149.9969,9.4431,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3022,150.1076,150.6089,12.4241,150.1143,341.81,359.00,359.82,151.5589,12.1120,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2707.72,113.33,149.9969,9.4530,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3121,150.1076,150.6089,12.4340,150.1143,341.81,359.00,359.82,151.5589,12.1219,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2708.25,113.33,149.9969,9.4488,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3079,150.1076,150.6089,12.4298,150.1143,341.81,359.00,359.82,151.5589,12.1177,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2708.77,113.33,149.9969,9.4377,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2968,150.1076,150.6089,12.4187,150.1143,341.81,359.00,359.82,151.5589,12.1066,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2709.33,113.33,149.9969,9.4490,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3081,150.1076,150.6089,12.4300,150.1143,341.81,359.00,359.82,151.5589,12.1179,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2709.85,113.33,149.9969,9.4423,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3014,150.1076,150.6089,12.4233,150.1143,341.81,359.00,359.82,151.5589,12.1112,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2710.38,113.33,149.9969,9.4257,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2848,150.1076,150.6089,12.4067,150.1143,341.81,359.00,359.82,151.5589,12.0946,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2710.93,113.33,149.9969,9.4353,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2944,150.1076,150.6089,12.4163,150.1143,341.81,359.00,359.82,151.5589,12.1042,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2711.50,113.33,149.9969,9.4538,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3129,150.1076,150.6089,12.4348,150.1143,341.81,359.00,359.82,151.5589,12.1227,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2712.03,113.33,149.9969,9.4492,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3083,150.1076,150.6089,12.4302,150.1143,341.81,359.00,359.82,151.5589,12.1181,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2712.56,113.33,149.9969,9.4331,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2922,150.1076,150.6089,12.4141,150.1143,341.81,359.00,359.82,151.5589,12.1020,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2713.11,113.33,149.9969,9.4424,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3015,150.1076,150.6089,12.4234,150.1143,341.81,359.00,359.82,151.5589,12.1113,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2713.63,113.33,149.9969,9.4372,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2963,150.1076,150.6089,12.4182,150.1143,341.81,359.00,359.82,151.5589,12.1061,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2714.16,113.33,149.9969,9.4531,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3122,150.1076,150.6089,12.4341,150.1143,341.81,359.00,359.82,151.5589,12.1220,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2714.72,113.33,149.9969,9.4246,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2837,150.1076,150.6089,12.4056,150.1143,341.81,359.00,359.82,151.5589,12.0935,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2715.24,113.33,149.9968,9.4548,149.8073,0.06,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3139,150.1076,150.6089,12.4358,150.1143,341.81,359.00,359.82,151.5589,12.1237,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2715.77,113.33,149.9969,9.4477,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3068,150.1076,150.6089,12.4287,150.1143,341.81,359.00,359.82,151.5589,12.1166,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2716.32,113.33,149.9969,9.4266,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2857,150.1076,150.6089,12.4076,150.1143,341.81,359.00,359.82,151.5589,12.0955,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2716.85,113.33,149.9969,9.4502,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3093,150.1076,150.6089,12.4312,150.1143,341.81,359.00,359.82,151.5589,12.1190,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2717.37,113.33,149.9969,9.4391,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2982,150.1076,150.6089,12.4201,150.1143,341.81,359.00,359.82,151.5589,12.1079,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2717.93,113.33,149.9969,9.4502,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3093,150.1076,150.6089,12.4312,150.1143,341.81,359.00,359.82,151.5589,12.1191,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2718.45,113.33,149.9969,9.4452,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3043,150.1076,150.6089,12.4262,150.1143,341.81,359.00,359.82,151.5589,12.1141,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2718.98,113.33,149.9969,9.4315,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2906,150.1076,150.6089,12.4125,150.1143,341.81,359.00,359.82,151.5589,12.1004,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2719.53,113.33,149.9969,9.4355,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2946,150.1076,150.6089,12.4165,150.1143,341.81,359.00,359.82,151.5589,12.1044,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2720.10,113.33,149.9969,9.4233,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2824,150.1076,150.6089,12.4043,150.1143,341.81,359.00,359.82,151.5589,12.0922,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2720.63,113.33,149.9969,9.4402,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2993,150.1076,150.6089,12.4212,150.1143,341.81,359.00,359.82,151.5589,12.1091,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2721.16,113.33,149.9969,9.4259,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2850,150.1076,150.6089,12.4069,150.1143,341.81,359.00,359.82,151.5589,12.0948,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2721.71,113.33,149.9969,9.4337,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2928,150.1076,150.6089,12.4147,150.1143,341.81,359.00,359.82,151.5589,12.1025,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2722.24,113.33,149.9969,9.4278,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2869,150.1076,150.6089,12.4088,150.1143,341.81,359.00,359.82,151.5589,12.0967,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2722.76,113.33,149.9969,9.4548,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3139,150.1076,150.6089,12.4358,150.1143,341.81,359.00,359.82,151.5589,12.1237,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2723.32,113.33,149.9969,9.4298,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2889,150.1076,150.6089,12.4108,150.1143,341.81,359.00,359.82,151.5589,12.0987,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2723.84,113.33,149.9969,9.4541,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3132,150.1076,150.6089,12.4351,150.1143,341.81,359.00,359.82,151.5589,12.1230,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2724.37,113.33,149.9969,9.4392,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2983,150.1076,150.6089,12.4202,150.1143,341.81,359.00,359.82,151.5589,12.1080,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2724.93,113.33,149.9969,9.4452,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3043,150.1076,150.6089,12.4262,150.1143,341.81,359.00,359.82,151.5589,12.1141,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2725.45,113.33,149.9969,9.4431,149.8073,0.00,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3022,150.1076,150.6089,12.4241,150.1143,341.81,359.00,359.82,151.5589,12.1120,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2725.98,113.33,149.9969,9.4301,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2892,150.1076,150.6089,12.4111,150.1143,341.81,359.00,359.82,151.5589,12.0990,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2726.53,113.33,149.9969,9.4365,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2957,150.1076,150.6089,12.4176,150.1143,341.81,359.00,359.82,151.5589,12.1054,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2727.09,113.33,149.9969,9.4426,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3017,150.1076,150.6089,12.4236,150.1143,341.81,359.00,359.82,151.5589,12.1115,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2727.61,113.33,149.9969,9.4367,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2958,150.1076,150.6089,12.4177,150.1143,341.81,359.00,359.82,151.5589,12.1056,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2728.14,113.33,149.9969,9.4215,149.8073,0.03,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2806,150.1076,150.6089,12.4025,150.1143,341.81,359.00,359.82,151.5589,12.0904,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2728.70,113.33,149.9969,9.4301,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2892,150.1076,150.6089,12.4111,150.1143,341.81,359.00,359.82,151.5589,12.0990,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2729.23,113.33,149.9969,9.4498,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3089,150.1076,150.6089,12.4308,150.1143,341.81,359.00,359.82,151.5589,12.1187,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2729.76,113.33,149.9969,9.4288,149.8073,0.04,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2879,150.1076,150.6089,12.4098,150.1143,341.81,359.00,359.82,151.5589,12.0976,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2730.31,113.33,149.9969,9.4379,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2970,150.1076,150.6089,12.4189,150.1143,341.81,359.00,359.82,151.5589,12.1068,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2730.84,113.33,149.9969,9.4294,149.8073,0.02,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2885,150.1076,150.6089,12.4104,150.1143,341.81,359.00,359.82,151.5589,12.0983,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2731.36,113.33,149.9969,9.4548,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.3139,150.1076,150.6089,12.4358,150.1143,341.81,359.00,359.82,151.5589,12.1237,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2731.92,113.33,149.9969,9.4274,149.8073,0.05,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2865,150.1076,150.6089,12.4084,150.1143,341.81,359.00,359.82,151.5589,12.0963,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
2732.44,113.33,149.9969,9.4310,149.8073,0.01,100.00,359.82,10.20,5.53,0.88,341.80,150.9794,12.2901,150.1076,150.6089,12.4120,150.1143,341.81,359.00,359.82,151.5589,12.0999,150.1227,341.81,359.00,359.82,230.0182,6.4068,229.9977,0.00,100.00,179.97,-0.04,179.97,0.04,1.73
